Chapter #,Chapter Name,BlockL1_Id,BlockL1,BlockL2_Id,BlockL2,code,Category,synonymous,synonymous DSM - 5,Defination,ClassKind,DepthInKind
1,Certain infectious or parasitic diseases,BlockL1-1B7,- Pyogenic bacterial infections of the skin or subcutaneous tissues,,,1B75.0,- - - Furuncle,Boil,,A localised infection of a hair follicle by Staphylococcus aureus. It manifests as a painful swollen purulent mass centred on a hair follicle.,category,2
1,Certain infectious or parasitic diseases,BlockL1-1B7,- Pyogenic bacterial infections of the skin or subcutaneous tissues,,,1B75.1,- - - Carbuncle,,,A deep follicular pyogenic staphylococcal skin infection involving a group of adjacent hair follicles. It manifests as a painful boggy mass containing multiple purulent discharging sinuses.,category,2
1,Certain infectious or parasitic diseases,BlockL1-1B7,- Pyogenic bacterial infections of the skin or subcutaneous tissues,,,1B75.3,- - - Pyogenic abscess of the skin,,,"A pus-producing abscess of the skin most commonly due to bacterial infection by Staphylococcus aureus. It is prone to develop where the normal anatomy is disturbed as in pilonidal disease, an epidermoid cyst or around foreign bodies such as surgical sutures.",category,2
1,Certain infectious or parasitic diseases,BlockL1-1B7,- Pyogenic bacterial infections of the skin or subcutaneous tissues,,,1B7Y,- - Other specified pyogenic bacterial infection of skin and subcutaneous tissue,,,,category,1
1,Certain infectious or parasitic diseases,BlockL1-1B9,- Certain zoonotic bacterial diseases,,,1B91,- - Leptospirosis,,,"A disease caused by an infection with the gram-negative bacteria Leptospira. In the first phase, this disease is characterised by generalised illness (fever, chills, or myalgias) or individuals may be asymptomatic; in the second phase, the heart, liver, kidneys, or brain may be affected by the infection (symptoms are dependent on the site affected). Transmission is by ingestion of contaminated food or water, droplet transmission, or direct cutaneous contact. Confirmation is by identification of Leptospira in samples from the affected individual.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1B9,- Certain zoonotic bacterial diseases,,,1B93,- - Plague,,,"A disease caused by an infection with the gram-negative bacteria Yersinia pestis. This disease presents with symptoms depending on the site of infection, and may be fatal. Transmission is through the bite of an infected flea, by direct contact, or by droplet transmission.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1B9,- Certain zoonotic bacterial diseases,,,1B93.Z,"- - - Plague, unspecified",,,"A disease caused by an infection with the gram-negative bacteria Yersinia pestis. This disease presents with symptoms depending on the site of infection, and may be fatal. Transmission is through the bite of an infected flea, by direct contact, or by droplet transmission.",category,2
1,Certain infectious or parasitic diseases,BlockL1-1B9,- Certain zoonotic bacterial diseases,,,1B95,- - Brucellosis,Brucellosis (referral),,"A disease caused by an infection with the gram-negative bacteria Brucella. This disease is characterised by fever, muscular pain, or sweating. Transmission is by ingestion of unpasteurized milk and soft cheeses made from infected animals. Confirmation is by identification of Brucella or antibodies to Brucella.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1B9,- Certain zoonotic bacterial diseases,,,1B97,- - Anthrax,"Anthrax (referral) 
",,"A disease caused by an infection with the gram-positive bacteria Bacillus anthracis. This disease presents with clinical signs depending on the route of infection. Transmission is by inhalation, ingestion, or cutaneous contact with Bacillus anthracis spores. Confirmation is by identification of Bacillus anthracis in a sample, or detection of antibodies or toxins.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1B9,- Certain zoonotic bacterial diseases,,,1B98,- - Cat-scratch disease,Rochalimaea henselae infection,,"A disease commonly caused by an infection with the gram-negative bacteria Bartonella henselae. This disease is characterised by regional lymphadenopathy, or fever. Transmission is commonly from the scratch or bite of a cat infested with fleas infected with Bartonella henselae.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C10,- - Actinomycosis,,,"A disease commonly caused by an infection with the gram-positive bacteria Actinomyces. This disease is characterised by painful abscesses in the mouth, lungs, and gastrointestinal tract. Transmission is by endogenous infection. Confirmation is by identification of Actinomyces in infected tissue or fluid samples.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C10.Z,"- - - Actinomycosis, unspecified",,,"A disease commonly caused by an infection with the gram-positive bacteria Actinomyces. This disease is characterised by painful abscesses in the mouth, lungs, and gastrointestinal tract. Transmission is by endogenous infection. Confirmation is by identification of Actinomyces in infected tissue or fluid samples.",category,2
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C12,- - Whooping cough,Pertussis,,"A disease of the upper respiratory tract, caused by an infection with the gram-negative bacteria Bordetella. This disease typically presents with paroxysmal cough, inspiratory whoop, and fainting or vomiting after coughing. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Bordetella from nasopharyngeal samples or sputum, or detection of antibodies against Bordetella.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C13,- - Tetanus,Lock- Jaw,,"A disease of the skeletal muscle fibres, caused by an infection with the gram-positive bacteria Clostridium tetani. This disease is characterised by muscle spasms. Transmission is by direct contact of an open wound.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C14,- - Obstetrical tetanus,,,A disease caused by an infection with the gram-positive bacteria Clostridium tetani. This disease is characterised by a prolonged contraction of skeletal muscle fibres during pregnancy or within six weeks of termination of pregnancy. Transmission is by direct contact.,category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C15,- - Tetanus neonatorum,,,"A disease affecting neonates, caused by an infection with the gram-positive bacteria Clostridium tetani. This disease is characterised by systemic muscle spasms that arise within the first few days after delivery. Transmission is commonly by direct contact or lack of maternal immunity.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C16,- - Gas gangrene,,,"Gas gangrene or clostridial myonecrosis is a potentially fatal, rapidly progressive necrotizing infection of muscle and soft tissue resulting from bacterial invasion of healthy muscle from adjacent traumatized muscle or soft tissue. The infection originates in a wound contaminated with bacteria of the genus Clostridium. C. perfringens accounts for the majority of cases (over eighty percent), while C. noyvi, C. septicum, and C. histolyticum cause most of the other cases.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C17,- - Diphtheria,,,"A disease commonly of the respiratory system, caused by an infection of the gram-positive bacteria Corynebacterium diphtheriae. This disease is characterised by sore throat, fever, and a pseudomembrane on the tonsils, pharynx, or nasal cavity. Transmission is by inhalation of infected respiratory secretions, or direct cutaneous contact. Confirmation is by identification of Corynebacterium diphtheriae from a throat swab or infected tissue, and by clinical signs.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C19,- - Legionellosis,,,"Legionellosis varies in severity from a mild febrile illness to a serious and sometimes fatal form of pneumonia and is caused by exposure to Legionella species found in water, and potting mixes. Legionellosis is a generic term describing the pneumonic and non-pneumonic forms of infection with Legionella.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C1A,- - Listeriosis,,,"A disease caused by an infection with the gram-positive bacteria Listeria. This disease commonly presents with fever and muscle aches, followed by gastrointestinal symptoms.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C1C,- - Meningococcal disease,,,"This illness is severe and includes infections of the lining of the brain and spinal cord (meningitis) and generalised bloodstream infections (bacteraemia or septicaemia). Meningococcus bacteria are spread through the exchange of respiratory and throat secretions like spit (e.g., by living in close quarters, kissing). Meningococcal disease can be treated with antibiotics, but quick medical attention is extremely important. Keeping up to date with recommended vaccines is the best defence against meningococcal disease.",category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C1C.0,- - - Meningococcal meningitis,Meningitis due to Neisseria meningitidis,,"A condition of the meninges, caused by an infection with the gram-negative bacteria Neisseria meningitidis. This condition is characterised by high fever, stiff neck, severe headache, vomiting, purpura, photophobia, and sometimes chills, altered mental status, or seizures. Transmission is through haematogenous spread to the meninges after droplet transmission or direct contact. Confirmation is by identification of Neisseria meningitidis through a lumbar puncture, agglutination tests, or polymerase chain reaction.",category,2
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C1C.2,- - - Meningococcaemia,,,"A condition caused by an infection with the gram-negative bacteria Neisseria meningitidis that leads to a severe systemic inflammatory response. This condition is characterised by fever, rash, and myalgia. Transmission is by direct contact or droplet transmission. Confirmation is by identification of Neisseria meningitidis in blood samples.",category,2
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,,,1C1J,- - Relapsing fever,,,,category,1
1,Certain infectious or parasitic diseases,BlockL1-1C1,- Other bacterial diseases,BlockL2-1C2,- - Other diseases due to chlamydiae,1C20,- - - Chlamydial conjunctivitis,Paratrachoma,,Chlamydial conjunctivitis is a sexually transmitted infection of conjunctiva caused by bacteria Chlamydia trachomatis. Bacteria can be passed from an infected mother to baby during vaginal childbirth. The symptoms include that one or both eyes will be red with a sticky discharge and swollen eyelids.,category,1
